a2_1,a2v_1,a2_2,a2v_2
8.60354,-0.184283,8.61298,-0.180882
8.59408,-0.18925,8.60368,-0.185862
8.58437,-0.194177,8.59414,-0.190802
8.57442,-0.199069,8.58436,-0.195703
8.56422,-0.203927,8.57433,-0.200569
8.55378,-0.208757,8.56406,-0.205403
8.54311,-0.21356,8.55355,-0.210209
8.53219,-0.21834,8.5428,-0.214989
8.52103,-0.223102,8.53181,-0.219748
8.50964,-0.227848,8.52059,-0.224488
8.49801,-0.232584,8.50912,-0.229215
8.48615,-0.237311,8.49743,-0.233931
8.47404,-0.242036,8.4855,-0.238641
8.46171,-0.246762,8.47333,-0.243348
8.44913,-0.251493,8.46093,-0.248057
8.43632,-0.256233,8.44829,-0.252773
8.42327,-0.260988,8.43541,-0.257499
8.40998,-0.265762,8.4223,-0.262241
8.39646,-0.27056,8.40895,-0.267002
8.38269,-0.275386,8.39536,-0.271788
8.36867,-0.280246,8.38153,-0.276604
8.35442,-0.285145,8.36746,-0.281455
8.33991,-0.290089,8.35314,-0.286346
8.32516,-0.295082,8.33858,-0.291282
8.31015,-0.300132,8.32376,-0.29627
8.29489,-0.305242,8.3087,-0.301313
8.27937,-0.310421,8.29338,-0.30642
8.26359,-0.315673,8.27779,-0.311595
8.24753,-0.321004,8.26195,-0.316845
8.23121,-0.326423,8.24584,-0.322176
8.21462,-0.331933,8.22946,-0.327594
8.19774,-0.337544,8.21281,-0.333106
8.18058,-0.34326,8.19587,-0.338719
8.16312,-0.34909,8.17865,-0.344438
8.14537,-0.355038,8.16114,-0.350272
8.12731,-0.361112,8.14333,-0.356226
8.10895,-0.367318,8.12521,-0.362306
8.09027,-0.373662,8.10679,-0.36852
8.07126,-0.380148,8.08804,-0.374871
8.05192,-0.386782,8.06897,-0.381367
8.03224,-0.393567,8.04957,-0.38801
8.01221,-0.400505,8.02983,-0.394805
7.99183,-0.407597,8.00975,-0.401754
7.97109,-0.414841,7.9893,-0.408856
7.94998,-0.422234,7.9685,-0.416111
7.92849,-0.429766,7.94732,-0.423512
7.90662,-0.437428,7.92577,-0.431054
7.88436,-0.445203,7.90383,-0.438723
7.86171,-0.453069,7.88151,-0.446503
7.83866,-0.460998,7.85879,-0.45437
7.81521,-0.468952,7.83568,-0.462297
7.79137,-0.476886,7.81216,-0.470244
7.76713,-0.484747,7.78826,-0.478165
7.74251,-0.492467,7.76396,-0.486005
7.71751,-0.499971,7.73927,-0.493697
7.69215,-0.507174,7.71421,-0.501163
7.66645,-0.513979,7.6888,-0.508317
7.64043,-0.520284,7.66304,-0.515062
7.61414,-0.525984,7.63698,-0.521294
7.58759,-0.530972,7.61063,-0.526909
7.56083,-0.53515,7.58404,-0.531801
7.53391,-0.538431,7.55725,-0.535872
7.50687,-0.540746,7.5303,-0.539037
7.47977,-0.54205,7.50324,-0.541231
7.45265,-0.542327,7.47612,-0.542412
7.42557,-0.541588,7.44899,-0.542566
7.39858,-0.539875,7.4219,-0.541709
7.37172,-0.537255,7.39491,-0.539885
7.34503,-0.533818,7.36805,-0.537165
7.31854,-0.529667,7.34137,-0.533639
7.2923,-0.524915,7.3149,-0.529414
7.26631,-0.519679,7.28867,-0.524602
7.24061,-0.514071,7.2627,-0.519319
7.2152,-0.508196,7.23702,-0.513678
7.19009,-0.502153,7.21163,-0.507782
7.16529,-0.496024,7.18654,-0.501728
7.1408,-0.489883,7.16176,-0.495597
7.11661,-0.483791,7.13729,-0.489461
7.09272,-0.477795,7.11312,-0.48338
7.06912,-0.471936,7.08925,-0.477401
7.04581,-0.466244,7.06567,-0.471562
7.02277,-0.460739,7.04238,-0.465892
7,-0.455438,7.01936,-0.460411
6.97748,-0.450349,6.9966,-0.455135
6.95521,-0.445479,6.9741,-0.450072
6.93317,-0.440829,6.95183,-0.445227
6.91135,-0.436397,6.9298,-0.440602
6.88974,-0.43218,6.908,-0.436194
6.86833,-0.428173,6.88639,-0.432
6.84711,-0.424367,6.86499,-0.428015
6.82607,-0.420757,6.84378,-0.42423
6.80521,-0.417332,6.82275,-0.420639
6.7845,-0.414085,6.80189,-0.417232
6.76395,-0.411005,6.78119,-0.414
6.74355,-0.408083,6.76064,-0.410935
6.72328,-0.405309,6.74024,-0.408026
6.70315,-0.402674,6.71998,-0.405264
6.68314,-0.400168,6.69985,-0.402638
6.66325,-0.397781,6.67984,-0.40014
6.64348,-0.395504,6.65995,-0.39776
6.62381,-0.393328,6.64018,-0.395488
6.60425,-0.391242,6.62051,-0.393315
6.58478,-0.389239,6.60095,-0.391231
6.56542,-0.387309,6.58149,-0.389228
6.54615,-0.385443,6.56212,-0.387296
6.52697,-0.383633,6.54285,-0.385427
6.50787,-0.38187,6.52367,-0.383612
6.48886,-0.380146,6.50458,-0.381843
6.46994,-0.378453,6.48557,-0.380112
6.4511,-0.376783,6.46665,-0.378409
6.43235,-0.375127,6.44782,-0.376728
6.41367,-0.373478,6.42906,-0.37506
6.39508,-0.371827,6.41039,-0.373397
6.37657,-0.370169,6.39181,-0.371731
6.35815,-0.368494,6.3733,-0.370056
6.33981,-0.366796,6.35489,-0.368363
6.32155,-0.365067,6.33655,-0.366644
6.30339,-0.363299,6.31831,-0.364894
6.28532,-0.361487,6.30015,-0.363104
6.26733,-0.359622,6.28209,-0.361267
6.24945,-0.357698,6.26412,-0.359376
6.23166,-0.355709,6.24625,-0.357425
6.21398,-0.353646,6.22848,-0.355407
6.19641,-0.351505,6.21081,-0.353314
6.17894,-0.349278,6.19326,-0.351141
6.16159,-0.346958,6.17581,-0.348881
6.14437,-0.344541,6.15849,-0.346527
6.12727,-0.34202,6.14128,-0.344075
6.1103,-0.339389,6.12421,-0.341516
6.09347,-0.336642,6.10726,-0.338847
6.07678,-0.333774,6.09046,-0.336061
6.06024,-0.330779,6.0738,-0.333152
6.04386,-0.327653,6.0573,-0.330116
6.02764,-0.324391,6.04095,-0.326947
6.01159,-0.320987,6.02477,-0.323641
5.99571,-0.317438,6.00876,-0.320192
5.98003,-0.313739,5.99293,-0.316597
5.96453,-0.309886,5.97728,-0.312851
5.94924,-0.305875,5.96184,-0.308951
5.93415,-0.301704,5.94659,-0.304892
5.91929,-0.297368,5.93156,-0.300672
5.90464,-0.292865,5.91674,-0.296286
5.89023,-0.288193,5.90216,-0.291733
5.87607,-0.283348,5.88781,-0.28701
5.86215,-0.27833,5.8737,-0.282114
5.84849,-0.273135,5.85985,-0.277044
5.8351,-0.267763,5.84626,-0.271797
5.82199,-0.262212,5.83294,-0.266373
5.80917,-0.256482,5.8199,-0.26077
5.79664,-0.250571,5.80715,-0.254987
5.78442,-0.24448,5.7947,-0.249024
5.77251,-0.238209,5.78256,-0.242881
5.76092,-0.231757,5.77073,-0.236557
5.74966,-0.225125,5.75923,-0.230052
5.73875,-0.218313,5.74806,-0.223368
5.72818,-0.211323,5.73723,-0.216505
5.71797,-0.204155,5.72676,-0.209463
5.70813,-0.196811,5.71665,-0.202244
5.69867,-0.189292,5.70691,-0.194849
5.68959,-0.181599,5.69754,-0.187279
5.6809,-0.173734,5.68857,-0.179536
5.67262,-0.165699,5.67998,-0.171621
5.66474,-0.157495,5.67181,-0.163537
5.65729,-0.149124,5.66404,-0.155284
5.65026,-0.140588,5.6567,-0.146864
5.64366,-0.131888,5.64979,-0.13828
5.63751,-0.123025,5.64331,-0.129532
5.63181,-0.114003,5.63728,-0.120622
5.62657,-0.10482,5.6317,-0.111551
5.6218,-0.0954792,5.62658,-0.102322
5.6175,-0.0859805,5.62194,-0.0929335
5.61368,-0.0763247,5.61777,-0.0833876
5.61035,-0.0665119,5.61408,-0.0736844
5.60753,-0.0565418,5.61089,-0.063824
5.60521,-0.046414,5.6082,-0.0538061
5.6034,-0.0361274,5.60602,-0.0436298
5.60212,-0.0256804,5.60436,-0.0332942
5.60136,-0.015071,5.60322,-0.0227974
5.60115,-0.00429664,5.60261,-0.0121373
5.60148,0.00664599,5.60254,-0.00131112
5.60237,0.0177607,5.60303,0.00968461
5.60382,0.0290519,5.60407,0.0208539
5.60585,0.0405247,5.60568,0.0322013
5.60846,0.052185,5.60787,0.0437321
5.61166,0.064039,5.61064,0.0554524
5.61546,0.0760938,5.61401,0.0673686
5.61988,0.0883569,5.61798,0.0794879
5.62492,0.100836,5.62258,0.0918178
5.6306,0.11354,5.62779,0.104366
5.63692,0.126476,5.63365,0.117141
5.64391,0.139653,5.64016,0.130152
5.65156,0.153077,5.64733,0.143404
5.6599,0.166755,5.65517,0.156906
5.66893,0.180691,5.66371,0.170663
5.67868,0.194886,5.67294,0.184677
5.68914,0.209337,5.68289,0.19895
5.70035,0.224037,5.69356,0.213476
5.71229,0.238968,5.70497,0.228244
5.725,0.254105,5.71714,0.243236
5.73847,0.26941,5.73006,0.258421
5.75271,0.284827,5.74375,0.273757
5.76772,0.300281,5.7582,0.289182
5.78351,0.315674,5.77344,0.304613
5.80005,0.330875,5.78943,0.319942
5.81734,0.345724,5.80618,0.33503
5.83534,0.360024,5.82367,0.349705
5.85402,0.37354,5.84186,0.363757
5.87332,0.386007,5.8607,0.376942
5.89317,0.397133,5.88015,0.388985
5.91351,0.406615,5.90013,0.39959
5.93421,0.414162,5.92056,0.408458
5.95519,0.419516,5.94132,0.415304
5.97631,0.42248,5.96232,0.41989
5.99746,0.422941,5.98342,0.422043
6.0185,0.420885,6.0045,0.421683
6.03932,0.416401,6.02544,0.41883
6.05981,0.409672,6.04612,0.413604
6.07986,0.400949,6.06643,0.406211
6.09938,0.390534,6.08628,0.396922
6.11832,0.378747,6.10558,0.386046
6.13661,0.365901,6.12428,0.373901
6.15423,0.352288,6.14232,0.360796
6.17114,0.338167,6.15967,0.347012
6.18732,0.323756,6.17631,0.332794
6.20279,0.309234,6.19222,0.318347
6.21752,0.294742,6.20742,0.303836
6.23154,0.280391,6.22189,0.289394
6.24485,0.26626,6.23564,0.275119
6.25748,0.252408,6.2487,0.261084
6.26942,0.238874,6.26106,0.247341
6.2807,0.225683,6.27276,0.233924
6.29135,0.21285,6.2838,0.220855
6.30136,0.200381,6.29421,0.208146
6.31078,0.188275,6.304,0.195799
6.3196,0.176527,6.31319,0.183813
6.32786,0.16513,6.3218,0.172184
6.33557,0.154075,6.32984,0.160901
6.34273,0.143349,6.33734,0.149955
6.34938,0.132943,6.34431,0.139336
6.35552,0.122843,6.35076,0.12903
6.36117,0.113037,6.35671,0.119028
6.36635,0.103515,6.36218,0.109315
6.37106,0.0942648,6.36717,0.0998822
6.37533,0.0852759,6.37171,0.0907174
6.37915,0.0765382,6.3758,0.0818103
6.38256,0.0680422,6.37946,0.0731512
6.38554,0.0597791,6.38269,0.0647308
6.38813,0.0517406,6.38552,0.0565404
6.39033,0.0439191,6.38795,0.048572
6.39214,0.0363074,6.38999,0.0408181
6.39359,0.028899,6.39165,0.0332719
6.39467,0.0216879,6.39295,0.025927
6.3954,0.0146686,6.39389,0.0187776
6.3958,0.00783592,6.39448,0.0118183
6.39586,0.00118526,6.39473,0.00504411
6.39559,-0.00528768,6.39465,-0.00154941
6.39501,-0.0115868,6.39426,-0.00796646
6.39413,-0.0177158,6.39355,-0.0142108
6.39294,-0.0236779,6.39253,-0.020286
6.39147,-0.0294762,6.39122,-0.0261953
6.38971,-0.0351134,6.38962,-0.0319415
6.38768,-0.0405922,6.38775,-0.0375275
6.38539,-0.045915,6.3856,-0.0429558
6.38283,-0.051084,6.38319,-0.0482286
6.38003,-0.0561012,6.38052,-0.0533482
6.37698,-0.0609687,6.37761,-0.0583166
6.37369,-0.0656883,6.37445,-0.0631357
6.37018,-0.0702616,6.37106,-0.0678074
6.36645,-0.0746904,6.36744,-0.0723332
6.3625,-0.0789763,6.36361,-0.0767149
6.35834,-0.0831207,6.35956,-0.0809541
6.35399,-0.0871252,6.35531,-0.0850522
6.34944,-0.0909913,6.35086,-0.0890108
6.3447,-0.0947204,6.34621,-0.0928313
6.33979,-0.0983139,6.34139,-0.0965152
6.3347,-0.101773,6.33639,-0.100064
6.32944,-0.1051,6.33121,-0.103479
6.32403,-0.108295,6.32587,-0.106761
6.31846,-0.111361,6.32038,-0.109913
6.31274,-0.114298,6.31473,-0.112935
6.30689,-0.117108,6.30894,-0.115829
6.3009,-0.119793,6.30301,-0.118597
6.29478,-0.122354,6.29695,-0.12124
6.28854,-0.124792,6.29076,-0.123759
6.28219,-0.12711,6.28445,-0.126156
6.27572,-0.12931,6.27803,-0.128434
6.26915,-0.131391,6.2715,-0.130593
6.26248,-0.133357,6.26487,-0.132635
6.25572,-0.13521,6.25814,-0.134562
6.24887,-0.13695,6.25132,-0.136376
6.24195,-0.13858,6.24442,-0.138078
6.23494,-0.140101,6.23743,-0.139671
6.22786,-0.141516,6.23038,-0.141156
6.22072,-0.142827,6.22325,-0.142535
6.21352,-0.144035,6.21606,-0.14381
6.20626,-0.145142,6.20881,-0.144983
6.19896,-0.14615,6.20151,-0.146056
6.1916,-0.147062,6.19415,-0.147031
6.18421,-0.14788,6.18676,-0.147911
6.17678,-0.148605,6.17932,-0.148696
6.16932,-0.14924,6.17185,-0.14939
6.16183,-0.149786,6.16435,-0.149995
6.15432,-0.150247,6.15683,-0.150512
6.14679,-0.150623,6.14928,-0.150943
6.13924,-0.150918,6.14172,-0.151292
6.13168,-0.151134,6.13414,-0.15156
6.12412,-0.151272,6.12655,-0.151749
6.11655,-0.151335,6.11896,-0.151861
6.10899,-0.151325,6.11136,-0.1519
6.10142,-0.151244,6.10377,-0.151865
6.09387,-0.151094,6.09618,-0.151762
6.08632,-0.150878,6.0886,-0.15159
6.07879,-0.150598,6.08104,-0.151353
6.07128,-0.150256,6.07348,-0.151052
6.06379,-0.149854,6.06595,-0.15069
6.05632,-0.149394,6.05844,-0.150269
6.04888,-0.148879,6.05095,-0.149792
6.04146,-0.14831,6.04348,-0.149259
6.03408,-0.14769,6.03605,-0.148674
6.02673,-0.147021,6.02865,-0.148039
6.01941,-0.146305,6.02128,-0.147355
6.01213,-0.145544,6.01395,-0.146625
6.0049,-0.14474,6.00666,-0.145851
5.9977,-0.143895,5.9994,-0.145035
5.99055,-0.143011,5.99219,-0.144179
5.98345,-0.14209,5.98503,-0.143284
5.97639,-0.141135,5.97791,-0.142354
5.96938,-0.140146,5.97084,-0.141389
5.96243,-0.139126,5.96382,-0.140393
5.95552,-0.138078,5.95686,-0.139366
5.94867,-0.137002,5.94994,-0.138311
5.94188,-0.135901,5.94308,-0.13723
5.93514,-0.134777,5.93627,-0.136124
5.92846,-0.133631,5.92952,-0.134996
5.92183,-0.132465,5.92283,-0.133847
5.91527,-0.131281,5.9162,-0.132679
5.90877,-0.130081,5.90962,-0.131493
5.90232,-0.128867,5.90311,-0.130292
5.89594,-0.12764,5.89665,-0.129078
5.88962,-0.126402,5.89026,-0.127852
5.88336,-0.125154,5.88393,-0.126615
5.87717,-0.123899,5.87766,-0.12537
5.87104,-0.122638,5.87145,-0.124118
5.86497,-0.121373,5.86531,-0.12286
5.85896,-0.120105,5.85923,-0.121599
5.85302,-0.118835,5.85321,-0.120336
5.84714,-0.117567,5.84726,-0.119073
5.84133,-0.1163,5.84137,-0.117811
5.83557,-0.115037,5.83554,-0.116552
5.82989,-0.113779,5.82978,-0.115297
5.82426,-0.112528,5.82408,-0.114048
5.8187,-0.111285,5.81844,-0.112806
5.81319,-0.110052,5.81286,-0.111574
5.80775,-0.108831,5.80734,-0.110352
5.80237,-0.107622,5.80188,-0.109141
5.79705,-0.106427,5.79648,-0.107945
5.79179,-0.105248,5.79115,-0.106763
5.78658,-0.104086,5.78587,-0.105598
5.78143,-0.102943,5.78064,-0.104451
5.77634,-0.10182,5.77548,-0.103323
5.77131,-0.100719,5.77037,-0.102216
5.76633,-0.0996406,5.76531,-0.101131
5.7614,-0.0985872,5.76031,-0.100071
5.75652,-0.0975597,5.75536,-0.0990354
5.75169,-0.0965599,5.75045,-0.0980269
5.74691,-0.095589,5.7456,-0.0970467
5.74218,-0.0946487,5.7408,-0.0960963
5.73749,-0.0937404,5.73604,-0.0951772
5.73285,-0.0928656,5.73132,-0.0942909
5.72825,-0.0920259,5.72665,-0.0934389
5.72369,-0.0912226,5.72202,-0.0926227
5.71916,-0.0904575,5.71743,-0.0918438
5.71468,-0.0897319,5.71287,-0.0911038
5.71022,-0.0890475,5.70835,-0.0904042
5.7058,-0.0884058,5.70387,-0.0897466
5.70141,-0.0878085,5.69941,-0.0891327
5.69705,-0.0872571,5.69498,-0.0885639
5.69271,-0.0867533,5.69058,-0.088042
5.6884,-0.0862987,5.6862,-0.0875685
5.6841,-0.085895,5.68184,-0.0871451
5.67983,-0.0855439,5.6775,-0.0867736
5.67556,-0.0852471,5.67318,-0.0864557
5.67131,-0.0850064,5.66887,-0.0861931
5.66707,-0.0848235,5.66457,-0.0859875
5.66284,-0.0847004,5.66028,-0.0858408
5.6586,-0.0846387,5.65599,-0.0857549
5.65437,-0.0846405,5.65171,-0.0857316
5.65014,-0.0847077,5.64742,-0.0857728
5.6459,-0.0848421,5.64312,-0.0858806
5.64164,-0.0850459,5.63882,-0.0860568
5.63738,-0.0853211,5.6345,-0.0863035
5.63309,-0.0856698,5.63017,-0.0866229
5.62879,-0.0860941,5.62582,-0.087017
5.62446,-0.0865963,5.62145,-0.0874881
5.6201,-0.0871785,5.61705,-0.0880383
5.61571,-0.0878431,5.61261,-0.08867
5.61128,-0.0885924,5.60814,-0.0893855
5.60681,-0.0894289,5.60363,-0.0901871
5.60229,-0.0903551,5.59908,-0.0910775
5.59772,-0.0913734,5.59448,-0.0920589
5.5931,-0.0924864,5.58982,-0.0931342
5.58841,-0.0936969,5.58511,-0.0943057
5.58366,-0.0950074,5.58033,-0.0955763
5.57884,-0.0964208,5.57548,-0.0969487
5.57394,-0.0979399,5.57056,-0.0984256
5.56896,-0.0995675,5.56556,-0.10001
5.5639,-0.101307,5.56047,-0.101705
5.55874,-0.10316,5.5553,-0.103512
5.55348,-0.105131,5.55002,-0.105436
5.54812,-0.107222,5.54465,-0.107479
5.54265,-0.109437,5.53917,-0.109645
5.53706,-0.111777,5.53357,-0.111935
5.53135,-0.114247,5.52785,-0.114353
5.52551,-0.116849,5.52201,-0.116902
5.51953,-0.119586,5.51603,-0.119584
5.51341,-0.12246,5.50991,-0.122402
5.50713,-0.125474,5.50364,-0.125359
5.5007,-0.12863,5.49722,-0.128456
5.4941,-0.131929,5.49063,-0.131696
5.48733,-0.135374,5.48388,-0.13508
5.48039,-0.138964,5.47695,-0.138608
5.47325,-0.1427,5.46984,-0.142281
5.46592,-0.146581,5.46253,-0.146098
5.45839,-0.150606,5.45503,-0.150058
5.45065,-0.154771,5.44732,-0.154158
5.4427,-0.159073,5.4394,-0.158395
5.43453,-0.163506,5.43126,-0.162762
5.42612,-0.168061,5.4229,-0.167252
5.41749,-0.17273,5.41431,-0.171856
5.40861,-0.177498,5.40548,-0.176561
5.39949,-0.182351,5.39641,-0.181353
5.39013,-0.187268,5.3871,-0.186212
5.38052,-0.192228,5.37754,-0.191117
5.37066,-0.197203,5.36774,-0.196042
5.36055,-0.202162,5.35769,-0.200957
5.3502,-0.207067,5.3474,-0.205825
5.3396,-0.211877,5.33687,-0.210606
5.32877,-0.216546,5.32611,-0.215256
5.31772,-0.221022,5.31512,-0.219724
5.30646,-0.22525,5.30393,-0.223956
5.295,-0.229169,5.29253,-0.227894
5.28337,-0.232718,5.28096,-0.231477
5.27157,-0.235834,5.26922,-0.234642
5.25965,-0.238454,5.25736,-0.237327
5.24763,-0.240518,5.24538,-0.239474
5.23553,-0.241971,5.23333,-0.241025
5.22339,-0.242764,5.22124,-0.241932
5.21125,-0.242859,5.20913,-0.242156
5.19914,-0.242228,5.19705,-0.241664
5.18709,-0.240852,5.18502,-0.240439
5.17516,-0.238729,5.1731,-0.238473
5.16336,-0.235866,5.16131,-0.235772
5.15175,-0.232283,5.14969,-0.232353
5.14035,-0.228009,5.13828,-0.228244
5.12919,-0.223083,5.12711,-0.223479
5.11832,-0.21755,5.1162,-0.218103
5.10774,-0.211458,5.10559,-0.212163
5.0975,-0.204861,5.09531,-0.205709
5.08761,-0.19781,5.08537,-0.198794
5.07809,-0.190358,5.0758,-0.191469
5.06896,-0.182554,5.06661,-0.183784
5.06024,-0.174444,5.05782,-0.175784
5.05194,-0.166072,5.04944,-0.167515
5.04406,-0.157477,5.04149,-0.159014
5.03663,-0.148694,5.03398,-0.150317
5.02964,-0.139754,5.0269,-0.141457
5.02311,-0.130683,5.02028,-0.132461
5.01703,-0.121506,5.01411,-0.123352
5.01142,-0.112243,5.0084,-0.114152
5.00628,-0.10291,5.00316,-0.104877
5.0016,-0.0935216,4.99838,-0.095544
4.9974,-0.0840906,4.99407,-0.0861639
4.99366,-0.0746267,4.99024,-0.0767477
4.99041,-0.0651381,4.98687,-0.0673039
4.98763,-0.0556317,4.98398,-0.0578397
4.98532,-0.046113,4.98156,-0.0483608
4.98349,-0.0365866,4.97962,-0.0388721
4.98214,-0.0270562,4.97815,-0.0293775
4.98126,-0.0175249,4.97716,-0.0198802
4.98086,-0.00799521,4.97664,-0.0103827
4.98094,0.00153082,4.97659,-0.000887449
4.98149,0.0110513,4.97702,0.00860382
4.98252,0.0205647,4.97793,0.0180894
4.98402,0.0300696,4.9793,0.0275679
4.986,0.0395645,4.98116,0.0370377
4.98845,0.0490482,4.98348,0.0464977
4.99138,0.0585192,4.98628,0.0559463
4.99478,0.0679761,4.98955,0.0653822
4.99865,0.0774174,4.99329,0.0748039
5.00299,0.0868415,4.9975,0.0842099
5.0078,0.0962467,5.00218,0.0935983
5.01309,0.105631,5.00733,0.102968
5.01884,0.114993,5.01294,0.112315
5.02505,0.12433,5.01902,0.12164
5.03173,0.13364,5.02557,0.130939
5.03888,0.142921,5.03258,0.140211
5.04649,0.152169,5.04005,0.149452
5.05456,0.161383,5.04799,0.15866
5.06309,0.170561,5.05638,0.167833
5.07207,0.179698,5.06523,0.176968
5.08151,0.188792,5.07453,0.186061
5.0914,0.197841,5.08429,0.195111
5.10174,0.206841,5.09449,0.204114
5.11253,0.21579,5.10515,0.213067
5.12377,0.224685,5.11624,0.221967
5.13544,0.233523,5.12778,0.230813
5.14756,0.2423,5.13976,0.2396
5.16011,0.251015,5.15218,0.248325
5.17309,0.259665,5.16503,0.256988
5.18651,0.268247,5.17831,0.265584
5.20034,0.276759,5.19202,0.274112
5.2146,0.2852,5.20614,0.282569
5.22928,0.293566,5.22069,0.290954
5.24437,0.301857,5.23565,0.299264
5.25988,0.310071,5.25103,0.307499
5.27579,0.318208,5.26681,0.315657
5.2921,0.326266,5.283,0.323738
5.30881,0.334245,5.29959,0.331741
5.32592,0.342146,5.31657,0.339665
5.34342,0.349968,5.33394,0.347512
5.36131,0.357713,5.35171,0.355282
5.37957,0.365382,5.36986,0.362976
5.39822,0.372976,5.38839,0.370596
5.41725,0.380499,5.40729,0.378143
5.43665,0.387952,5.42658,0.385621
5.45641,0.39534,5.44623,0.393033
5.47655,0.402666,5.46625,0.400383
5.49704,0.409934,5.48663,0.407673
5.5179,0.417149,5.50738,0.414911
5.53912,0.424318,5.52848,0.4221
5.56069,0.431446,5.54994,0.429246
5.58261,0.43854,5.57176,0.436358
5.6049,0.445607,5.59393,0.44344
5.62753,0.452656,5.61646,0.450502
5.65051,0.459695,5.63934,0.457552
5.67385,0.466733,5.66257,0.464599
5.69754,0.47378,5.68615,0.471651
5.72158,0.480846,5.71008,0.478721
5.74598,0.487943,5.73438,0.485817
5.77073,0.495081,5.75902,0.492951
5.79584,0.502272,5.78403,0.500136
5.82132,0.509529,5.8094,0.507382
5.84716,0.516863,5.83513,0.514702
5.87338,0.524288,5.86124,0.522109
5.89997,0.531815,5.88772,0.529615
5.92694,0.539458,5.91458,0.537232
5.9543,0.547227,5.94183,0.544973
5.98206,0.555133,5.96947,0.552847
6.01022,0.563186,5.99752,0.560866
6.03879,0.571394,6.02597,0.569036
6.06778,0.579762,6.05484,0.577366
6.09719,0.588292,6.08413,0.585857
6.12704,0.596982,6.11385,0.594509
6.15733,0.605824,6.14402,0.603316
6.18807,0.614806,6.17463,0.612267
6.21927,0.623905,6.2057,0.621342
6.25092,0.633088,6.23723,0.630511
6.28304,0.642313,6.26921,0.639736
6.31561,0.651522,6.30166,0.648963
6.34864,0.660643,6.33457,0.658124
6.38212,0.669587,6.36792,0.667136
6.41604,0.678246,6.40172,0.675896
6.45036,0.686496,6.43593,0.684285
6.48507,0.694199,6.47054,0.692169
6.52013,0.7012,6.50551,0.699398
6.5555,0.707343,6.5408,0.705814
6.59112,0.712469,6.57637,0.711259
6.62694,0.716432,6.61214,0.715582
6.6629,0.719106,6.64808,0.718651
6.69892,0.720398,6.68409,0.720362
6.73493,0.720254,6.72013,0.720648
6.77086,0.718667,6.7561,0.719489
6.80665,0.715675,6.79195,0.716908
6.84222,0.71136,6.8276,0.712976
6.87751,0.705841,6.86299,0.707801
6.91247,0.699261,6.89806,0.70152
6.94706,0.691781,6.93278,0.694291
6.98124,0.683567,6.96709,0.686279
7.01498,0.67478,7.00097,0.677646
7.04826,0.665572,7.0344,0.668548
7.08106,0.656077,7.06736,0.659124
7.11338,0.646415,7.09983,0.6495
7.14522,0.636686,7.13182,0.63978
7.17656,0.62697,7.16332,0.630051
7.20743,0.617335,7.19434,0.620383
7.23782,0.607829,7.22488,0.610831
7.26775,0.598493,7.25496,0.601438
7.29721,0.589352,7.28457,0.592232
7.32624,0.580426,7.31373,0.583235
7.35482,0.571725,7.34245,0.574461
7.38299,0.563256,7.37075,0.565917
7.41074,0.555019,7.39863,0.557605
7.43809,0.547013,7.4261,0.549523
7.46505,0.539232,7.45319,0.541668
7.49163,0.531669,7.47989,0.534032
7.51785,0.524317,7.50622,0.52661
7.54371,0.517166,7.53219,0.51939
7.56922,0.510207,7.55781,0.512365
7.59439,0.50343,7.58308,0.505524
7.61923,0.496824,7.60803,0.498856
7.64375,0.49038,7.63264,0.492353
7.66795,0.484087,7.65694,0.486003
7.69185,0.477937,7.68093,0.479798
7.71545,0.47192,7.70462,0.473728
7.73875,0.466026,7.72801,0.467784
7.76176,0.460249,7.75111,0.461958
7.78449,0.454578,7.77392,0.45624
7.80694,0.449008,7.79645,0.450624
7.82912,0.443531,7.81871,0.445103
7.85102,0.438139,7.84069,0.439669
7.87266,0.432827,7.86241,0.434315
7.89404,0.427589,7.88386,0.429037
7.91516,0.422419,7.90505,0.423828
7.93603,0.417312,7.92598,0.418682
7.95664,0.412264,7.94666,0.413596
7.97701,0.40727,7.96709,0.408565
7.99712,0.402326,7.98727,0.403585
8.01699,0.397428,8.0072,0.398651
8.03662,0.392573,8.02689,0.393761
8.05601,0.387757,8.04634,0.38891
8.07516,0.382979,8.06554,0.384098
8.09407,0.378236,8.08451,0.37932
8.11275,0.373525,8.10324,0.374575
